age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
26,blue-collar,married,secondary,no,166,no,no,unknown,27,dec,408,3,-1,0,failure,0
43,blue-collar,married,secondary,no,-83,yes,yes,telephone,18,jun,23,5,-1,0,unknown,0
32,blue-collar,married,unknown,no,535,yes,no,cellular,22,apr,169,1,155,0,unknown,0
18,self-employed,married,tertiary,no,2577,no,no,cellular,8,oct,143,5,-1,0,unknown,0
54,services,married,secondary,no,512,no,no,telephone,1,nov,423,1,-1,0,unknown,0
51,services,married,secondary,no,2472,yes,no,cellular,4,dec,143,5,123,0,unknown,1
41,admin.,single,tertiary,no,1402,no,yes,cellular,17,oct,305,2,-1,0,unknown,0
43,self-employed,married,tertiary,no,868,no,no,telephone,30,feb,167,1,450,0,unknown,0
52,management,married,secondary,no,205,yes,yes,unknown,20,aug,225,1,-1,1,unknown,0
43,technician,married,primary,no,3629,yes,no,cellular,30,may,71,7,-1,1,unknown,0
50,blue-collar,divorced,tertiary,no,-116,no,no,cellular,27,oct,58,1,-1,0,unknown,1
37,services,married,secondary,no,1551,yes,yes,cellular,25,jun,319,2,-1,0,unknown,0
55,blue-collar,married,primary,no,1256,yes,no,telephone,22,sep,33,2,-1,0,unknown,0
44,admin.,married,tertiary,no,672,yes,no,unknown,6,feb,49,2,-1,1,unknown,0
43,management,married,tertiary,no,212,no,no,telephone,5,may,729,2,-1,0,unknown,0
27,technician,married,unknown,no,645,no,no,cellular,14,dec,75,2,-1,0,unknown,1
44,admin.,married,secondary,no,2892,yes,no,unknown,19,jan,100,1,-1,0,unknown,0
31,management,married,secondary,no,2518,yes,no,cellular,14,mar,258,4,-1,0,unknown,0
33,technician,married,primary,no,4055,yes,no,cellular,2,jun,149,1,-1,0,unknown,0
32,technician,married,tertiary,no,351,yes,no,cellular,9,aug,211,1,326,0,other,0
29,technician,single,primary,no,534,yes,yes,cellular,25,dec,40,1,-1,0,unknown,0
64,retired,divorced,secondary,no,-171,yes,no,cellular,7,may,287,2,-1,0,unknown,0
55,technician,married,tertiary,no,4095,yes,yes,cellular,18,dec,43,3,-1,0,unknown,0
62,blue-collar,single,secondary,no,399,no,yes,telephone,20,apr,355,1,-1,0,unknown,0
27,management,divorced,secondary,no,576,yes,yes,unknown,11,may,191,2,-1,1,unknown,0
41,admin.,single,secondary,no,3375,yes,no,cellular,8,apr,437,2,-1,0,unknown,0
26,technician,married,secondary,no,921,yes,no,cellular,26,feb,48,4,-1,1,unknown,0
33,unknown,single,secondary,no,1052,no,no,cellular,22,jan,122,6,-1,0,unknown,0
30,admin.,married,tertiary,no,90,yes,no,telephone,21,aug,484,3,-1,0,unknown,0
54,management,married,secondary,no,835,yes,no,cellular,27,jan,413,2,-1,0,unknown,0
36,services,married,secondary,no,3555,no,no,unknown,10,feb,870,3,-1,0,unknown,0
52,blue-collar,married,secondary,no,1027,no,no,cellular,18,may,64,2,12,0,success,0
47,blue-collar,married,secondary,no,241,no,no,cellular,17,aug,199,1,-1,0,unknown,0
66,management,married,primary,no,-152,yes,no,cellular,17,oct,4,3,-1,0,unknown,0
24,self-employed,single,secondary,no,414,yes,no,cellular,1,mar,866,2,-1,0,unknown,0
54,admin.,married,secondary,no,1075,no,yes,unknown,31,nov,49,1,-1,0,unknown,0
53,management,married,primary,no,-134,yes,no,unknown,27,nov,606,1,631,0,unknown,0
30,technician,married,tertiary,no,1211,yes,no,cellular,22,sep,292,1,-1,1,unknown,0
52,admin.,married,tertiary,no,911,no,no,unknown,4,jun,712,3,-1,0,unknown,0
44,retired,married,tertiary,no,2094,no,no,cellular,11,nov,73,2,630,0,other,0
38,admin.,divorced,primary,no,-156,no,no,cellular,9,mar,109,1,-1,0,unknown,0
31,blue-collar,married,secondary,no,2076,no,no,unknown,9,oct,46,4,-1,0,unknown,0
33,admin.,married,unknown,no,903,no,no,cellular,3,jul,141,3,-1,0,failure,0
63,entrepreneur,single,primary,no,494,no,no,cellular,6,dec,760,3,-1,0,unknown,0
41,technician,married,tertiary,yes,4845,yes,yes,cellular,6,jul,218,6,-1,0,unknown,0
49,unknown,single,tertiary,no,61,no,no,cellular,10,jul,138,1,-1,0,unknown,0
32,housemaid,married,tertiary,no,969,yes,yes,cellular,10,apr,101,2,-1,0,other,0
32,technician,married,secondary,no,380,no,no,unknown,17,jun,226,3,-1,2,unknown,0
52,blue-collar,married,secondary,no,924,yes,no,cellular,15,mar,331,2,-1,0,failure,0
26,retired,married,unknown,no,1005,yes,no,cellular,25,apr,134,2,509,0,unknown,1
36,blue-collar,married,tertiary,no,-59,no,no,cellular,4,mar,67,6,-1,0,unknown,0
41,services,divorced,secondary,no,1423,yes,no,cellular,22,mar,226,1,-1,0,unknown,0
42,admin.,single,tertiary,no,1309,no,no,telephone,10,jan,117,3,-1,0,unknown,1
39,management,single,tertiary,no,2001,yes,no,unknown,28,may,1334,7,259,0,unknown,0
45,student,single,secondary,no,-57,yes,no,unknown,8,dec,150,1,-1,0,unknown,0
48,admin.,married,tertiary,no,329,yes,no,cellular,1,mar,147,2,-1,0,success,0
49,services,single,tertiary,no,1375,yes,no,unknown,24,dec,471,8,-1,0,unknown,0
30,unknown,married,secondary,no,20,no,no,cellular,22,jan,74,1,532,0,unknown,0
37,services,single,unknown,no,1497,yes,no,cellular,17,sep,17,2,330,0,unknown,0
54,management,married,secondary,no,-108,yes,no,telephone,12,nov,496,2,-1,0,unknown,0
50,technician,single,secondary,no,411,yes,no,cellular,12,dec,229,3,-1,0,unknown,0
25,services,divorced,secondary,no,2613,no,no,cellular,25,apr,77,1,-1,0,unknown,1
44,management,married,tertiary,no,2032,no,no,unknown,13,dec,108,1,-1,2,unknown,0
19,management,married,secondary,no,1352,yes,no,unknown,25,sep,143,2,-1,0,failure,0
41,admin.,married,secondary,no,2865,no,no,cellular,26,feb,294,1,-1,0,unknown,0
61,services,married,primary,no,1653,no,no,unknown,14,feb,162,1,-1,0,failure,0
30,management,single,secondary,no,899,no,no,unknown,8,apr,130,1,-1,0,unknown,0
31,services,divorced,tertiary,no,5646,yes,no,unknown,14,apr,391,5,-1,0,unknown,1
49,retired,married,tertiary,no,1580,no,yes,cellular,7,may,19,1,-1,0,unknown,0
24,blue-collar,married,unknown,no,1179,yes,no,telephone,17,nov,272,5,-1,0,unknown,0
34,services,single,tertiary,no,588,no,no,telephone,11,jan,153,1,-1,1,unknown,0
47,blue-collar,married,secondary,no,3290,no,no,telephone,1,may,105,3,-1,0,unknown,0
34,management,married,secondary,no,325,no,yes,cellular,8,dec,677,3,-1,0,unknown,0
38,technician,divorced,primary,no,-186,yes,no,cellular,13,oct,388,1,773,0,unknown,0
49,blue-collar,single,primary,no,128,no,no,cellular,26,feb,63,2,-1,0,unknown,0
45,blue-collar,married,secondary,no,-26,yes,no,unknown,24,may,272,1,-1,0,unknown,0
43,admin.,married,tertiary,no,376,yes,no,cellular,17,oct,445,6,-1,0,unknown,0
37,admin.,single,secondary,no,2422,yes,no,cellular,24,oct,1171,2,356,0,unknown,0
45,blue-collar,single,unknown,no,1381,no,no,telephone,24,jun,309,1,-1,1,failure,1
39,admin.,single,primary,no,77,yes,no,cellular,12,mar,302,3,-1,1,success,0
46,management,married,unknown,no,2132,yes,no,cellular,31,apr,245,5,-1,0,unknown,0
35,management,divorced,primary,no,852,yes,no,cellular,26,may,10,3,406,0,success,0
38,services,married,primary,no,878,no,no,cellular,16,jun,226,1,-1,0,unknown,0
30,management,single,secondary,no,474,no,no,unknown,10,sep,421,2,-1,0,unknown,0
40,technician,married,primary,no,2799,no,no,telephone,29,sep,129,3,-1,0,unknown,0
32,retired,married,tertiary,no,374,yes,no,cellular,16,jun,228,4,583,0,failure,0
28,entrepreneur,divorced,unknown,no,-51,no,yes,unknown,30,dec,673,1,655,0,unknown,0
43,services,married,tertiary,no,340,no,no,cellular,28,jan,48,1,-1,0,unknown,0
43,technician,married,secondary,no,1684,no,no,cellular,3,jun,84,5,-1,0,unknown,0
49,management,single,tertiary,no,1407,no,no,cellular,1,oct,30,1,-1,0,unknown,0
36,technician,single,tertiary,no,112,no,no,unknown,19,mar,178,2,-1,0,failure,0
45,blue-collar,single,secondary,no,-22,no,no,cellular,24,may,472,3,-1,0,unknown,0
47,technician,married,secondary,no,1422,yes,no,telephone,30,may,147,9,-1,0,unknown,0
45,blue-collar,married,tertiary,no,1492,yes,no,cellular,8,oct,18,2,-1,0,success,0
31,services,divorced,secondary,no,483,no,no,cellular,16,apr,78,2,-1,0,unknown,0
42,services,married,secondary,no,2575,no,no,unknown,28,mar,568,2,-1,0,unknown,0
45,technician,single,secondary,no,5539,no,no,cellular,15,jan,210,1,-1,0,failure,0
41,blue-collar,married,primary,no,145,yes,no,telephone,7,jul,633,1,-1,1,unknown,0
18,blue-collar,single,tertiary,no,1090,yes,no,cellular,2,aug,463,2,-1,0,unknown,0
42,self-employed,married,secondary,no,-191,yes,no,telephone,13,may,138,1,-1,0,unknown,0
65,student,married,tertiary,no,1672,no,no,unknown,5,aug,259,1,-1,0,unknown,0
37,technician,divorced,tertiary,no,602,no,no,cellular,10,apr,281,1,-1,0,unknown,0
32,admin.,married,secondary,no,122,yes,yes,cellular,8,aug,354,2,-1,0,unknown,0
45,technician,single,secondary,no,1892,yes,no,unknown,13,mar,104,7,-1,1,unknown,1
44,management,single,tertiary,no,2296,yes,yes,unknown,19,aug,87,8,-1,0,unknown,0
54,management,single,secondary,no,-23,yes,no,cellular,6,jun,297,3,-1,0,unknown,0
27,blue-collar,divorced,tertiary,no,-137,yes,no,telephone,18,sep,440,4,613,0,unknown,0
49,blue-collar,married,secondary,no,409,no,no,unknown,8,may,137,5,-1,0,unknown,0
47,management,married,secondary,no,1275,no,no,cellular,9,jan,99,4,-1,0,unknown,0
39,retired,married,unknown,no,2165,yes,yes,cellular,17,aug,450,2,-1,0,failure,0
44,technician,married,secondary,no,984,no,yes,unknown,4,nov,299,3,-1,0,unknown,0
52,blue-collar,married,tertiary,no,1103,no,no,unknown,22,mar,108,1,-1,0,unknown,0
50,technician,married,secondary,no,2213,no,no,unknown,30,nov,194,3,-1,0,unknown,0
28,management,married,secondary,no,928,no,no,cellular,18,may,836,2,-1,0,unknown,0
50,entrepreneur,married,secondary,no,1216,yes,no,unknown,6,feb,357,3,-1,0,unknown,0
40,technician,married,secondary,no,889,yes,yes,cellular,11,jul,64,3,377,0,unknown,0
41,blue-collar,single,secondary,no,2986,yes,no,cellular,23,may,90,1,-1,0,failure,0
41,management,married,secondary,no,202,no,no,telephone,22,dec,79,5,-1,0,unknown,0
39,blue-collar,married,tertiary,no,259,no,no,unknown,10,jul,486,1,425,0,unknown,0
54,management,divorced,tertiary,no,5,yes,no,cellular,26,dec,264,1,-1,1,unknown,0
40,retired,married,secondary,no,2367,no,no,unknown,11,jul,725,2,-1,0,unknown,0
28,admin.,divorced,primary,no,595,yes,yes,unknown,8,may,24,1,-1,0,unknown,0
36,management,single,secondary,no,441,no,yes,cellular,21,may,13,7,235,0,unknown,0
42,blue-collar,married,secondary,no,5772,yes,yes,unknown,3,sep,290,1,-1,0,failure,0
54,management,single,tertiary,no,3721,yes,no,unknown,2,mar,80,1,-1,1,unknown,0
47,blue-collar,single,secondary,no,5162,yes,no,cellular,18,aug,293,1,-1,0,unknown,0
31,technician,married,secondary,no,30,yes,yes,cellular,2,jan,331,1,-1,0,unknown,0
68,blue-collar,single,secondary,no,3128,no,yes,cellular,26,apr,93,1,349,0,unknown,0
43,blue-collar,married,primary,no,397,yes,no,cellular,12,dec,787,2,-1,0,unknown,0
55,self-employed,married,tertiary,no,-180,no,no,telephone,31,feb,384,1,-1,0,success,0
39,blue-collar,married,secondary,no,544,yes,no,cellular,5,mar,118,3,503,1,unknown,0
46,blue-collar,married,secondary,no,867,yes,no,unknown,26,nov,137,3,-1,0,unknown,0
50,entrepreneur,married,primary,no,-28,no,no,unknown,4,jun,324,1,277,0,unknown,0
54,self-employed,divorced,tertiary,no,957,no,no,cellular,16,apr,93,7,-1,0,unknown,0
52,admin.,married,secondary,no,2367,yes,no,cellular,14,jan,90,3,-1,0,unknown,0
50,technician,married,secondary,no,511,no,no,cellular,2,may,252,1,-1,0,unknown,1
37,services,married,secondary,no,452,no,no,cellular,21,mar,37,8,-1,1,unknown,0
34,blue-collar,divorced,tertiary,no,420,yes,no,cellular,7,dec,1293,4,-1,0,unknown,0
44,admin.,divorced,primary,yes,3647,no,no,cellular,21,feb,87,3,-1,0,unknown,0
51,admin.,single,secondary,no,-125,yes,no,cellular,11,apr,124,3,-1,0,unknown,0
38,management,divorced,secondary,no,683,yes,no,cellular,24,apr,65,2,-1,0,failure,0
52,retired,single,primary,no,261,no,yes,unknown,12,mar,266,10,762,0,unknown,0
56,technician,divorced,tertiary,no,3163,yes,no,cellular,22,may,16,2,-1,0,unknown,0
30,technician,single,tertiary,no,-48,yes,no,cellular,29,may,678,1,235,0,unknown,0
31,technician,married,secondary,no,595,yes,no,cellular,25,aug,93,1,-1,1,unknown,0
39,admin.,married,tertiary,no,583,no,no,cellular,26,oct,676,1,126,0,unknown,1
44,technician,single,tertiary,no,3089,no,no,cellular,5,jul,75,1,608,0,failure,0
35,management,married,secondary,no,164,yes,yes,cellular,24,nov,186,1,826,0,unknown,0
55,admin.,married,unknown,no,1353,no,no,cellular,16,sep,306,1,-1,1,unknown,0
45,management,married,primary,no,16,yes,yes,cellular,30,jul,244,1,550,0,failure,0
41,management,divorced,tertiary,no,4417,no,no,cellular,22,feb,185,3,148,0,unknown,0
25,technician,married,tertiary,no,1148,no,no,cellular,7,mar,400,3,-1,0,unknown,0
26,technician,single,secondary,no,1276,no,no,cellular,28,jun,164,1,-1,0,unknown,0
44,blue-collar,single,secondary,no,653,yes,no,telephone,8,jan,104,1,79,0,failure,0
18,management,divorced,secondary,no,428,no,no,cellular,4,aug,327,1,-1,0,unknown,0
52,housemaid,divorced,tertiary,no,158,yes,no,cellular,4,jul,714,2,-1,0,unknown,1
39,admin.,single,secondary,no,1189,no,no,unknown,27,jun,237,1,-1,0,unknown,0
76,technician,married,primary,no,4437,yes,yes,unknown,6,may,84,4,-1,0,unknown,0
66,technician,married,secondary,no,468,yes,no,unknown,2,oct,371,5,-1,0,unknown,0
39,blue-collar,married,secondary,no,3020,yes,no,cellular,9,may,370,1,-1,0,unknown,0
39,unknown,single,tertiary,no,41,yes,no,cellular,28,aug,80,1,792,0,unknown,0
51,management,divorced,tertiary,no,3926,no,no,cellular,8,aug,125,4,-1,0,failure,0
59,management,single,primary,no,447,no,no,unknown,18,mar,39,2,-1,0,unknown,0
22,services,married,unknown,no,516,yes,no,unknown,28,sep,21,1,-1,0,unknown,0
21,technician,married,secondary,no,732,yes,no,cellular,12,mar,424,1,-1,0,unknown,0
34,entrepreneur,married,secondary,no,1700,yes,no,cellular,16,oct,120,2,-1,0,unknown,0
47,services,married,secondary,no,1707,no,no,cellular,30,aug,85,1,89,0,success,0
46,retired,married,tertiary,no,779,yes,no,cellular,1,jul,76,1,-1,0,success,1
52,technician,married,secondary,no,910,yes,yes,unknown,26,sep,20,2,-1,0,failure,0
27,retired,single,tertiary,no,-154,yes,no,cellular,20,nov,1081,2,4,0,unknown,0
18,management,married,secondary,no,344,no,no,cellular,30,sep,117,1,-1,0,unknown,0
50,admin.,married,tertiary,no,437,yes,no,unknown,27,nov,46,3,-1,0,failure,0
31,blue-collar,divorced,tertiary,no,1027,yes,no,cellular,4,jan,515,1,-1,0,unknown,0
18,admin.,married,tertiary,no,1025,no,no,cellular,14,jan,331,1,-1,0,unknown,1
42,unemployed,married,tertiary,yes,1656,yes,no,cellular,18,mar,280,1,-1,0,other,0
49,self-employed,married,secondary,no,1693,yes,no,cellular,5,jul,90,2,-1,0,unknown,1
39,services,married,secondary,no,202,yes,no,cellular,28,mar,138,2,-1,0,unknown,0
35,blue-collar,married,tertiary,no,2005,no,no,cellular,3,mar,474,4,-1,0,unknown,0
39,technician,married,secondary,no,-170,yes,no,cellular,19,apr,263,1,542,0,unknown,0
36,blue-collar,married,primary,no,1689,yes,no,cellular,12,aug,109,6,-1,0,unknown,0
26,retired,married,primary,no,-38,yes,yes,cellular,26,jan,29,2,-1,0,unknown,0
33,services,married,primary,no,1762,no,no,unknown,31,apr,594,1,-1,1,unknown,0
46,management,single,secondary,no,923,yes,no,cellular,28,apr,803,1,-1,0,unknown,0
44,services,married,tertiary,no,662,no,no,cellular,19,aug,327,1,-1,0,unknown,0
42,admin.,divorced,secondary,no,1560,no,no,cellular,20,jul,303,1,-1,0,unknown,0
30,housemaid,married,secondary,no,-144,no,no,cellular,11,apr,199,5,-1,3,success,0
39,services,married,secondary,no,179,no,no,cellular,21,dec,918,1,433,1,unknown,0
18,technician,single,secondary,no,1237,yes,no,unknown,20,aug,305,1,529,0,unknown,0
42,management,married,secondary,no,2618,yes,no,cellular,9,nov,20,2,-1,0,unknown,0
56,management,married,secondary,no,519,yes,no,telephone,20,mar,24,1,-1,0,unknown,0
24,technician,single,unknown,no,249,no,yes,cellular,27,oct,854,2,117,0,unknown,0
34,blue-collar,married,secondary,no,897,no,no,unknown,23,jul,740,1,-1,0,unknown,0
44,admin.,single,primary,no,1260,no,no,unknown,26,sep,210,1,-1,0,unknown,0
54,services,divorced,secondary,no,617,yes,yes,cellular,27,jun,62,4,399,0,unknown,0
36,unknown,married,secondary,no,2939,no,yes,cellular,5,apr,225,1,-1,0,unknown,0
33,management,married,tertiary,no,911,no,no,cellular,10,apr,372,1,-1,0,other,0
19,management,married,tertiary,no,-145,no,no,unknown,9,jan,2,1,-1,0,unknown,0
42,management,divorced,secondary,no,178,no,no,cellular,25,jun,446,1,-1,0,unknown,0
63,technician,single,secondary,no,698,no,no,telephone,13,mar,161,2,-1,0,unknown,1
44,blue-collar,divorced,secondary,no,1594,yes,no,telephone,29,mar,160,4,-1,0,unknown,0
40,management,married,secondary,no,172,yes,no,cellular,29,jan,146,1,-1,0,unknown,0
44,technician,single,tertiary,no,5410,yes,no,cellular,8,jul,303,2,-1,0,unknown,0
40,management,married,tertiary,no,375,yes,no,cellular,22,sep,60,3,-1,0,unknown,0
32,unknown,married,secondary,no,940,yes,no,unknown,13,mar,240,3,-1,0,unknown,1
50,blue-collar,divorced,primary,no,-171,no,no,cellular,28,jul,11,2,-1,1,success,0
43,blue-collar,married,secondary,no,3042,no,no,cellular,27,sep,430,2,-1,0,unknown,0
41,blue-collar,divorced,tertiary,no,2132,yes,no,cellular,22,mar,435,2,-1,0,unknown,0
30,unemployed,married,tertiary,no,126,yes,no,cellular,28,sep,96,2,-1,0,unknown,0
55,technician,single,unknown,no,3859,yes,yes,cellular,31,nov,28,1,-1,0,unknown,0
48,blue-collar,married,secondary,no,369,yes,no,unknown,18,feb,355,2,440,0,unknown,0
34,admin.,married,tertiary,no,1567,yes,no,cellular,23,mar,163,2,-1,0,other,0
52,blue-collar,married,secondary,no,2363,no,no,unknown,9,nov,668,1,-1,0,unknown,0
35,self-employed,married,tertiary,no,1825,yes,no,cellular,31,apr,112,1,-1,0,unknown,0
32,technician,married,secondary,no,3543,yes,yes,telephone,9,jul,475,2,-1,0,failure,0
32,blue-collar,single,secondary,no,2795,yes,no,cellular,2,nov,6,4,-1,0,unknown,0
21,management,married,primary,no,7635,no,no,unknown,25,sep,382,1,-1,0,unknown,0
46,blue-collar,married,secondary,no,102,no,no,cellular,7,jan,292,4,-1,0,unknown,0
20,technician,married,primary,no,345,yes,no,cellular,5,dec,192,3,-1,0,unknown,0
27,management,married,primary,no,1316,no,no,cellular,21,sep,622,1,-1,0,unknown,0
18,blue-collar,single,secondary,no,1781,no,no,cellular,6,oct,734,1,-1,0,unknown,0
40,blue-collar,divorced,secondary,no,947,yes,no,cellular,13,may,684,1,-1,0,unknown,0
39,management,married,secondary,no,-84,yes,no,cellular,24,apr,234,5,-1,0,unknown,0
37,retired,married,unknown,no,2563,yes,no,telephone,18,nov,189,4,-1,0,unknown,0
29,unknown,single,secondary,no,4661,yes,no,cellular,3,dec,80,1,-1,0,unknown,0
28,management,married,tertiary,no,580,no,no,cellular,10,jun,45,1,-1,1,unknown,0
46,blue-collar,married,tertiary,no,181,yes,no,unknown,23,oct,210,4,-1,0,other,0
34,admin.,married,primary,no,-170,yes,yes,cellular,3,may,41,1,306,0,unknown,0
44,blue-collar,married,tertiary,no,206,yes,no,cellular,1,may,48,6,-1,0,failure,0
31,entrepreneur,married,tertiary,no,1605,yes,yes,unknown,6,dec,113,2,-1,0,unknown,0
42,technician,married,secondary,no,3438,no,no,cellular,23,may,53,3,-1,0,unknown,0
55,blue-collar,single,secondary,no,-52,yes,yes,cellular,16,aug,179,2,-1,0,unknown,0
47,self-employed,married,secondary,no,1008,yes,no,cellular,25,oct,281,1,-1,0,unknown,0
36,retired,married,primary,no,1583,no,yes,cellular,17,aug,308,1,609,0,other,0
43,management,married,tertiary,no,285,yes,no,cellular,27,oct,196,8,-1,0,unknown,0
38,blue-collar,married,tertiary,no,1065,yes,no,cellular,16,apr,190,2,-1,0,unknown,0
41,services,married,tertiary,no,1684,yes,no,cellular,25,sep,166,1,-1,0,success,0
37,management,divorced,secondary,no,2527,yes,no,cellular,10,aug,72,3,-1,0,unknown,0
39,housemaid,married,secondary,yes,703,yes,no,unknown,7,dec,274,5,-1,0,unknown,0
43,self-employed,single,secondary,no,1866,yes,no,cellular,8,jun,276,1,-1,1,unknown,0
30,management,married,secondary,no,338,yes,no,unknown,3,feb,76,2,-1,0,unknown,0
29,self-employed,single,tertiary,no,159,no,no,cellular,5,sep,311,1,-1,0,unknown,0
25,technician,married,secondary,no,111,yes,no,telephone,31,jun,503,4,-1,0,other,0
23,services,married,tertiary,no,466,no,yes,cellular,19,aug,233,1,359,0,unknown,0
27,blue-collar,single,tertiary,no,-145,yes,no,cellular,7,jun,32,1,573,0,unknown,0
42,blue-collar,married,secondary,no,299,no,no,cellular,18,may,102,1,459,0,unknown,0
31,unknown,single,secondary,no,1384,no,no,unknown,22,jul,25,2,-1,0,unknown,0
