SK_ID_CURR,TARGET,CODE_GENDER,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,CREDIT_INCOME_RATIO,ANNUITY_INCOME_RATIO,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_ID_PUBLISH,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,CNT_PREV_LOANS,REGION_POPULATION_RELATIVE,FLAG_DOCUMENT_3,FLAG_PHONE
108889,1,F,Incomplete higher,Single,Municipal apartment,369890.96,1914425.4,73033.86,5.1756,0.1974,-17885,-503,-2768,0.7851,0.1276,0.2964,0,0.008263,1,1
108890,0,F,Academic degree,Married,House/apartment,88417.79,140448.33,2494.37,1.5885,0.0282,-13505,-2786,-5929,0.6392,0.3512,0.3966,1,0.022187,1,1
108891,0,F,Higher education,Married,House/apartment,98557.63,156301.93,3970.87,1.5859,0.0403,-7665,-2338,-4622,0.7768,0.174,0.3,3,0.006789,1,1
108892,1,F,Secondary,Married,House/apartment,287615.29,375492.71,9491.32,1.3055,0.033,-17520,-201,-113,0.1141,0.0055,0.5196,3,0.017016,1,1
108893,0,F,Secondary,Married,House/apartment,30000.0,179403.71,5914.11,5.9801,0.1971,-17520,-1775,-4590,0.7934,0.1125,0.143,3,0.015614,0,1
108894,0,M,Lower secondary,Married,House/apartment,31565.92,58279.2,1661.92,1.8463,0.0526,-18250,-887,-2034,0.7338,0.0689,0.8471,4,0.051841,1,1
108895,0,F,Secondary,Married,House/apartment,187667.68,972451.71,17275.08,5.1818,0.0921,-15695,-3773,-456,0.2971,0.3311,0.7068,1,0.025131,1,1
108896,0,F,Higher education,Married,House/apartment,108312.54,74839.06,1020.37,0.691,0.0094,-13140,-742,-1975,0.8718,0.3191,0.8499,3,0.000413,1,1
108897,0,M,Lower secondary,Married,House/apartment,512626.74,2000000.0,35499.11,3.9015,0.0692,-16425,-2264,-5925,0.4955,0.4165,0.7779,0,0.015437,1,1
108898,0,F,Secondary,Married,Rented apartment,35653.45,23770.59,313.73,0.6667,0.0088,-20440,-1643,-536,0.2247,0.5276,0.8713,1,0.002304,1,1
108899,0,F,Secondary,Single,House/apartment,326582.87,1284481.34,16133.26,3.9331,0.0494,-17885,-1757,-5691,0.8915,0.0483,0.6626,3,0.015476,0,1
108900,0,F,Secondary,Married,House/apartment,1000000.0,1964334.33,27440.52,1.9643,0.0274,-10220,-270,-5245,0.7399,0.5475,0.0373,1,0.00809,0,1
108901,0,F,Higher education,Married,House/apartment,30000.0,26347.96,1021.62,0.8783,0.0341,-14965,-497,-5232,0.4183,0.7583,0.6361,5,0.010077,0,0
108902,1,F,Secondary,Separated,With parents,51063.1,102578.33,1610.33,2.0089,0.0315,-12775,-1899,-5544,0.5913,0.6424,0.9433,6,0.031023,1,1
108903,0,F,Incomplete higher,Married,House/apartment,596333.39,706552.17,15788.01,1.1848,0.0265,-21900,-66,-496,0.8871,0.0503,0.8699,2,0.01246,1,1
108904,0,F,Secondary,Single,House/apartment,343098.38,586756.02,6794.88,1.7102,0.0198,-14600,-4161,-1410,0.5144,0.6695,0.3027,2,0.013441,1,1
108905,0,F,Secondary,Single,Municipal apartment,30000.0,128394.24,1440.57,4.2798,0.048,-21535,-2316,-2612,0.608,0.2278,0.9906,3,0.013946,0,1
108906,0,F,Secondary,Married,House/apartment,44575.13,226525.94,4172.09,5.0819,0.0936,-16425,-144,-710,0.4389,0.2033,0.8492,2,0.025497,0,1
108907,0,F,Higher education,Married,House/apartment,148097.12,431052.1,5525.49,2.9106,0.0373,-13870,-1604,-585,0.8479,0.084,0.2608,2,0.038922,1,1
108908,0,M,Incomplete higher,Married,House/apartment,42714.85,119353.56,2325.23,2.7942,0.0544,-11680,-9760,-3727,0.8241,0.7422,0.9079,2,0.027662,1,1
108909,0,M,Secondary,Married,House/apartment,74544.2,226668.23,3844.5,3.0407,0.0516,-14235,-168,-1976,0.8726,0.7412,0.2116,2,0.008348,0,0
108910,0,F,Secondary,Married,House/apartment,43869.61,135587.2,1430.83,3.0907,0.0326,-15695,-43,-207,0.2868,0.4375,0.1771,3,0.039849,1,1
108911,0,M,Secondary,Single,House/apartment,53273.14,95458.47,2619.71,1.7919,0.0492,-10950,-811,-4151,0.4756,0.1042,0.3752,1,0.011662,1,0
108912,1,M,Secondary,Married,Municipal apartment,62582.87,371731.86,5504.71,5.9398,0.088,-18250,-1165,-3023,0.6315,0.3209,0.1216,2,0.018153,1,1
108913,0,F,Higher education,Married,House/apartment,111729.89,466533.08,6671.04,4.1755,0.0597,-12045,-1490,-1280,0.7335,0.0801,0.9578,2,0.001595,1,1
108914,0,F,Secondary,Married,House/apartment,226944.38,1079219.57,12726.45,4.7554,0.0561,-9490,-1104,-5602,0.8644,0.9225,0.9487,2,0.00781,0,1
108915,0,F,Higher education,Civil marriage,House/apartment,119947.45,351775.61,10141.36,2.9327,0.0845,-10220,-1905,-5675,0.4067,0.9346,0.3217,3,0.001639,0,1
108916,0,F,Incomplete higher,Married,With parents,42342.39,198356.2,2225.33,4.6846,0.0526,-13505,-2736,-4362,0.2891,0.8069,0.5574,3,0.034903,1,0
108917,0,F,Secondary,Married,Office apartment,159925.41,681060.44,9342.25,4.2586,0.0584,-17885,-114,-5167,0.6003,0.1289,0.9607,1,0.029376,1,0
108918,0,F,Higher education,Single,House/apartment,267819.02,1352253.59,14155.89,5.0491,0.0529,-22265,-995,-1062,0.8997,0.1616,0.2986,1,0.001303,1,1
108919,0,F,Secondary,Married,House/apartment,157139.21,116762.64,1866.84,0.7431,0.0119,-14600,-289,-2898,0.2367,0.6925,0.0158,3,0.020227,1,1
108920,0,M,Higher education,Single,House/apartment,241485.32,180719.44,2611.36,0.7484,0.0108,-16790,-1925,-3390,0.1999,0.4513,0.2811,0,0.05064,1,1
108921,0,M,Higher education,Married,House/apartment,89467.09,324818.95,8604.57,3.6306,0.0962,-15330,-2034,-434,0.8605,0.1773,0.327,0,0.04199,1,1
108922,0,F,Secondary,Widow,House/apartment,387226.0,1000460.78,18871.36,2.5837,0.0487,-7665,-3080,-2177,0.2669,0.2545,0.4577,1,0.031988,1,1
108923,0,F,Secondary,Married,House/apartment,142831.82,701932.62,8715.01,4.9144,0.061,-17155,-3497,-3431,0.4828,0.5402,0.4784,1,0.009959,1,0
108924,0,F,Secondary,Separated,House/apartment,186352.79,263064.5,5751.47,1.4116,0.0309,-15330,-10279,-804,0.5475,0.3656,0.0934,2,0.097854,1,1
108925,0,F,Secondary,Married,Municipal apartment,30000.0,56344.31,612.11,1.8781,0.0204,-9125,-129,-3572,0.7887,0.5187,0.2466,0,0.003707,1,1
108926,0,M,Secondary,Married,House/apartment,148791.97,418554.88,5351.01,2.813,0.036,-22265,-3494,-1440,0.6498,0.837,0.0199,0,0.000743,1,0
108927,1,F,Incomplete higher,Married,House/apartment,30000.0,162478.69,4057.46,5.416,0.1352,-17885,-4916,-3815,0.4927,0.0003,0.6925,3,0.017394,1,0
108928,0,F,Secondary,Widow,House/apartment,30000.0,36895.86,409.13,1.2299,0.0136,-8760,-5125,-5272,0.6657,0.0625,0.8233,2,0.014924,1,1
108929,0,F,Secondary,Married,House/apartment,179935.25,857908.01,21135.32,4.7679,0.1175,-17520,-68,-3707,0.6665,0.0107,0.9032,2,0.018542,1,1
108930,0,M,Secondary,Married,Municipal apartment,169001.87,1003407.1,15904.06,5.9373,0.0941,-25185,-1965,-1422,0.618,0.4873,0.8624,2,0.010982,0,0
108931,0,F,Secondary,Married,Municipal apartment,102856.72,475771.75,7100.22,4.6256,0.069,-15695,-3603,-2398,0.8115,0.8074,0.5288,4,0.012393,1,1
108932,0,F,Incomplete higher,Single,House/apartment,160837.45,567184.06,10931.63,3.5264,0.068,-18250,-380,-3965,0.2273,0.2248,0.4049,1,0.040165,1,1
108933,1,F,Secondary,Married,House/apartment,256871.69,917219.86,21213.75,3.5707,0.0826,-13140,-1567,-5116,0.3482,0.2219,0.4795,1,0.006243,1,1
108934,0,M,Secondary,Married,House/apartment,269424.08,378071.71,13297.97,1.4033,0.0494,-13870,-1130,-297,0.3428,0.3402,0.4193,6,0.036885,1,0
108935,0,M,Secondary,Married,With parents,330400.71,963120.56,11261.62,2.915,0.0341,-21900,-370,-1165,0.8723,0.1386,0.2702,2,0.039889,1,1
108936,0,F,Academic degree,Married,With parents,331259.97,1131700.01,31434.72,3.4164,0.0949,-17885,-907,-387,0.3456,0.029,0.2618,4,0.019847,1,1
108937,0,F,Secondary,Single,With parents,124921.7,404880.97,9685.66,3.2411,0.0775,-19710,-655,-1383,0.238,0.6154,0.9166,0,0.001065,1,1
108938,0,F,Secondary,Single,House/apartment,65299.48,72733.47,867.32,1.1138,0.0133,-14600,-3458,-4209,0.4278,0.9561,0.6735,1,0.001931,1,1
108939,0,M,Secondary,Married,House/apartment,30000.0,40037.19,833.49,1.3346,0.0278,-17155,-2412,-2703,0.4836,0.8985,0.6269,5,0.019567,1,1
108940,0,M,Secondary,Married,Municipal apartment,401601.34,757136.02,10811.49,1.8853,0.0269,-15330,-12,-634,0.8119,0.0219,0.5547,0,0.026734,1,0
108941,0,F,Secondary,Married,House/apartment,32979.99,111093.22,1683.02,3.3685,0.051,-17885,-1486,-3692,0.6853,0.562,0.3193,4,0.005751,0,1
108942,0,F,Higher education,Married,Office apartment,268383.51,371293.97,4595.54,1.3834,0.0171,-14965,-59,-1154,0.5377,0.2217,0.4735,1,0.034698,1,1
108943,0,M,Secondary,Married,House/apartment,43297.82,88043.71,1245.99,2.0334,0.0288,-22630,-4664,-4547,0.5043,0.046,0.9716,1,0.033371,1,1
108944,0,F,Higher education,Separated,House/apartment,58251.31,138709.16,2677.83,2.3812,0.046,-14600,-71,-881,0.1411,0.8253,0.7876,0,0.011602,1,1
108945,0,M,Secondary,Civil marriage,With parents,34684.15,145035.6,1710.38,4.1816,0.0493,-17155,-370,-3755,0.2015,0.5934,0.0827,2,0.008565,1,1
108946,0,M,Higher education,Married,House/apartment,224258.65,523265.96,7444.18,2.3333,0.0332,-8395,-413,-4917,0.159,0.7335,0.0534,3,0.021419,1,0
108947,0,M,Higher education,Single,House/apartment,85756.42,371921.61,6589.17,4.337,0.0768,-20440,-2966,-1061,0.8782,0.3113,0.0797,0,0.009153,1,1
108948,0,F,Secondary,Married,With parents,490086.67,652066.91,12940.87,1.3305,0.0264,-10950,-1152,-994,0.8163,0.9021,0.8218,2,0.013429,1,0
108949,0,F,Secondary,Single,Municipal apartment,248896.28,512764.85,7576.39,2.0602,0.0304,-12775,-334,-4701,0.5078,0.5764,0.0177,1,0.00821,1,1
108950,0,M,Lower secondary,Separated,House/apartment,125369.38,354426.59,13953.93,2.8271,0.1113,-10585,-272,-5978,0.1907,0.6855,0.0978,0,0.053274,1,0
108951,1,F,Secondary,Single,House/apartment,229250.36,449469.72,5759.97,1.9606,0.0251,-9855,-861,-5096,0.8972,0.5513,0.5399,3,0.013601,1,1
108952,0,F,Secondary,Married,House/apartment,277132.51,418967.54,5446.18,1.5118,0.0197,-19345,-1531,-762,0.3013,0.9188,0.2371,4,0.019621,1,1
108953,0,F,Secondary,Married,House/apartment,373528.83,2000000.0,34591.76,5.3543,0.0926,-12410,-2897,-5202,0.6384,0.38,0.7881,3,0.015341,1,1
108954,0,M,Secondary,Married,Municipal apartment,30000.0,123304.92,2380.11,4.1102,0.0793,-9490,-2724,-4269,0.2265,0.894,0.7868,2,0.022662,1,0
108955,0,M,Secondary,Married,House/apartment,242295.5,149350.47,1826.03,0.6164,0.0075,-9490,-74,-615,0.777,0.6032,0.4221,1,0.032287,0,1
108956,0,M,Higher education,Single,With parents,30484.47,46590.86,1320.33,1.5283,0.0433,-20075,-1910,-3930,0.4441,0.8541,0.3178,1,0.018391,1,1
108957,0,M,Secondary,Married,House/apartment,371797.61,1535767.91,19867.02,4.1307,0.0534,-14235,-30,-854,0.8011,0.7211,0.6297,5,0.02931,1,0
108958,0,M,Higher education,Civil marriage,House/apartment,31215.29,76445.77,2947.57,2.449,0.0944,-15330,-1541,-5807,0.5182,0.4401,0.5463,3,0.004079,1,1
108959,1,M,Secondary,Civil marriage,House/apartment,30000.0,99045.67,1108.07,3.3015,0.0369,-19345,-353,-4482,0.2893,0.1025,0.1973,1,0.005607,1,0
108960,0,F,Secondary,Married,House/apartment,102151.84,500371.15,5405.65,4.8983,0.0529,-17885,-3599,-5164,0.2348,0.3876,0.6783,1,0.00238,1,0
108961,0,F,Secondary,Civil marriage,House/apartment,292012.95,331950.15,4367.12,1.1368,0.015,-16425,-883,-2646,0.1818,0.9535,0.4793,3,0.026651,1,0
108962,0,F,Secondary,Married,House/apartment,30000.0,120793.37,1551.85,4.0264,0.0517,-20440,-3359,-5572,0.2764,0.7896,0.2356,1,0.014314,1,1
108963,0,F,Higher education,Married,House/apartment,30000.0,95816.94,1902.43,3.1939,0.0634,-10220,-4495,-570,0.6891,0.0748,0.2017,1,0.052925,1,1
108964,0,F,Higher education,Married,House/apartment,217210.5,378316.49,4337.49,1.7417,0.02,-14235,-932,-5157,0.165,0.0442,0.9943,3,0.029705,1,0
108965,0,F,Higher education,Married,Office apartment,274506.49,623751.15,13596.6,2.2723,0.0495,-18980,-1644,-4168,0.257,0.0718,0.689,3,0.010909,1,1
108966,0,M,Higher education,Married,House/apartment,91571.84,60046.59,926.02,0.6557,0.0101,-22995,-4897,-5428,0.2226,0.0554,0.4163,1,0.023859,1,0
108967,1,F,Secondary,Married,House/apartment,156329.22,921943.02,11931.81,5.8974,0.0763,-23360,-514,-5748,0.3412,0.9593,0.5921,2,0.021144,1,1
108968,0,M,Lower secondary,Married,House/apartment,30000.0,36089.52,545.99,1.203,0.0182,-10585,-170,-3608,0.5526,0.7519,0.7559,2,0.014519,0,1
108969,0,M,Secondary,Single,House/apartment,136140.49,626929.79,10530.79,4.605,0.0774,-15695,-1331,-5609,0.1913,0.9514,0.5645,1,0.013695,1,1
108970,0,M,Higher education,Married,House/apartment,30000.0,87315.84,2157.47,2.9105,0.0719,-17520,-1461,-2072,0.4094,0.1758,0.1068,3,0.027605,1,1
108971,0,F,Secondary,Married,With parents,53909.87,165746.04,2326.89,3.0745,0.0432,-14965,-1037,-2274,0.7484,0.5035,0.1396,1,0.061877,0,1
108972,0,F,Higher education,Civil marriage,House/apartment,30000.0,112686.01,1434.97,3.7562,0.0478,-18250,-6339,-2269,0.1292,0.6128,0.225,4,0.048862,1,1
108973,0,M,Higher education,Married,Rented apartment,47508.46,261999.63,4033.08,5.5148,0.0849,-24455,-999,-3908,0.3745,0.9674,0.444,4,0.003952,1,1
108974,0,F,Secondary,Widow,House/apartment,30000.0,107505.42,1296.56,3.5835,0.0432,-12045,-1486,-4874,0.1624,0.4972,0.6646,2,0.016988,1,1
108975,0,F,Lower secondary,Separated,House/apartment,423701.91,2000000.0,29785.86,4.7203,0.0703,-10585,-111,-4209,0.673,0.1532,0.4807,2,0.003276,1,1
108976,0,M,Incomplete higher,Married,House/apartment,321874.15,1651395.49,21208.43,5.1306,0.0659,-18250,-82,-606,0.8771,0.7642,0.479,0,0.030562,1,0
108977,1,F,Higher education,Single,Rented apartment,34541.56,140642.49,1542.82,4.0717,0.0447,-13505,-1594,-5198,0.1461,0.0713,0.0609,2,0.003135,1,1
108978,0,M,Secondary,Married,House/apartment,373557.93,1498787.62,34379.64,4.0122,0.092,-18250,-4544,-831,0.5436,0.221,0.1468,1,0.010312,0,0
108979,0,F,Secondary,Civil marriage,With parents,339310.16,1779729.09,31629.72,5.2451,0.0932,-16425,-3154,-744,0.2293,0.8867,0.311,1,0.02977,1,1
108980,0,M,Higher education,Married,House/apartment,36975.75,28895.22,323.45,0.7815,0.0087,-14600,-1515,-3145,0.84,0.9568,0.8512,4,0.011976,1,0
108981,0,F,Higher education,Married,House/apartment,167594.86,670903.5,11375.7,4.0031,0.0679,-12775,-1270,-4610,0.105,0.9747,0.9816,2,0.005896,1,1
108982,0,F,Secondary,Single,House/apartment,31058.62,104569.34,4266.1,3.3668,0.1374,-16060,-2639,-3555,0.4017,0.2058,0.9236,4,0.030518,1,1
108983,0,M,Secondary,Single,House/apartment,171753.42,337002.79,12398.7,1.9621,0.0722,-13870,-4,-2712,0.6786,0.5405,0.1858,0,0.002924,1,1
108984,0,M,Secondary,Civil marriage,House/apartment,30000.0,143972.57,4609.39,4.7991,0.1536,-20075,-926,-1998,0.6306,0.4447,0.5918,2,0.001759,1,1
108985,0,F,Secondary,Married,House/apartment,294242.07,627866.41,11770.64,2.1338,0.04,-16060,-187,-3679,0.448,0.6939,0.3711,1,0.032915,0,1
108986,1,F,Incomplete higher,Married,Municipal apartment,261455.02,1251283.78,24308.07,4.7858,0.093,-10220,-1219,-2792,0.5119,0.4855,0.5282,2,0.017386,1,0
108987,0,F,Higher education,Married,House/apartment,30000.0,165559.47,2415.68,5.5186,0.0805,-21170,-2715,-4688,0.2183,0.5766,0.5711,1,0.009015,0,1
108988,0,M,Higher education,Married,Municipal apartment,86956.13,317142.74,8082.12,3.6472,0.0929,-14965,-1198,-4417,0.2274,0.5481,0.0821,2,0.068966,1,1
108989,0,M,Secondary,Single,House/apartment,44006.03,216521.97,3987.46,4.9203,0.0906,-23725,-654,-5626,0.7247,0.1862,0.2789,1,0.00043,1,1
108990,0,F,Lower secondary,Married,House/apartment,30000.0,58008.14,787.07,1.9336,0.0262,-14600,-1145,-1654,0.4583,0.852,0.5492,2,0.026171,1,1
108991,0,M,Higher education,Married,House/apartment,30000.0,40810.19,428.34,1.3603,0.0143,-12410,-794,-1865,0.4229,0.0792,0.9269,2,0.001601,1,1
108992,1,F,Academic degree,Married,House/apartment,54073.41,195765.44,3365.34,3.6204,0.0622,-14235,-326,-3222,0.1914,0.2055,0.0396,1,0.008023,0,1
108993,0,F,Academic degree,Married,With parents,418763.8,1190724.31,49201.55,2.8434,0.1175,-14965,-2568,-4224,0.7008,0.3983,0.5403,1,0.027308,1,0
108994,0,F,Secondary,Married,House/apartment,328625.86,930952.85,13605.88,2.8329,0.0414,-14600,-406,-2433,0.5218,0.1872,0.7362,2,0.011667,1,0
108995,0,F,Incomplete higher,Married,House/apartment,85475.79,102685.03,1671.11,1.2013,0.0196,-13140,-3249,-2839,0.599,0.3243,0.4009,1,0.003119,1,1
108996,0,M,Secondary,Single,House/apartment,51065.03,288746.15,5845.31,5.6545,0.1145,-13505,-1894,-4276,0.3429,0.9622,0.0088,3,0.042403,1,0
108997,0,F,Secondary,Married,Municipal apartment,55151.84,60369.48,1255.34,1.0946,0.0228,-22265,-3080,-1813,0.2465,0.0381,0.2767,1,0.019273,1,1
108998,0,F,Secondary,Married,House/apartment,183802.45,386521.31,5066.09,2.1029,0.0276,-14600,-270,-1545,0.6179,0.7604,0.0478,0,0.011248,1,1
108999,0,M,Secondary,Civil marriage,House/apartment,46382.71,143680.73,3043.59,3.0977,0.0656,-24090,-899,-2062,0.5334,0.2114,0.0501,3,0.066804,1,1
109000,0,F,Higher education,Married,Municipal apartment,262235.76,1202836.75,12784.75,4.5869,0.0488,-19710,-254,-290,0.1348,0.279,0.4596,2,0.012804,1,0
109001,0,F,Secondary,Single,With parents,66701.63,263732.32,8537.4,3.9539,0.128,-15330,-1,-3253,0.1412,0.7122,0.5134,3,0.039744,1,1
109002,0,F,Higher education,Married,House/apartment,30000.0,26877.25,888.14,0.8959,0.0296,-18250,-2575,-2288,0.8767,0.0406,0.1902,3,0.011512,1,1
109003,1,F,Secondary,Civil marriage,With parents,30000.0,22485.16,248.66,0.7495,0.0083,-13505,-6949,-799,0.3578,0.2316,0.0994,1,0.006184,1,1
109004,0,M,Higher education,Married,Office apartment,221014.17,804666.84,14759.13,3.6408,0.0668,-19710,-1878,-5398,0.855,0.1207,0.0932,1,0.002806,1,1
109005,0,M,Incomplete higher,Married,House/apartment,220960.91,125234.36,2135.62,0.5668,0.0097,-20805,-211,-3190,0.557,0.5567,0.3893,0,0.079532,1,1
109006,0,F,Secondary,Single,House/apartment,75916.16,273186.76,8815.01,3.5985,0.1161,-17885,-4505,-4610,0.2479,0.8441,0.5393,1,0.004652,1,1
109007,0,M,Higher education,Married,House/apartment,804247.09,1207742.74,24229.51,1.5017,0.0301,-13505,-1948,-955,0.4487,0.7621,0.8327,1,0.01997,1,1
109008,0,F,Secondary,Married,House/apartment,37135.16,57382.55,887.73,1.5452,0.0239,-17885,-3526,-5011,0.6976,0.2999,0.9989,0,0.00205,1,1
109009,0,M,Higher education,Married,With parents,32771.25,48678.5,1597.97,1.4854,0.0488,-12775,-2008,-2873,0.8592,0.8822,0.342,0,0.003827,1,1
109010,0,F,Secondary,Married,House/apartment,112345.85,534813.73,7193.39,4.7604,0.064,-9855,-1239,-5500,0.8734,0.4656,0.072,2,0.028494,0,1
109011,0,F,Secondary,Married,Municipal apartment,121549.98,377621.72,5344.22,3.1067,0.044,-16425,-144,-3616,0.3157,0.9194,0.5961,1,0.0954,1,1
109012,1,F,Secondary,Married,Municipal apartment,81530.46,136505.96,2075.63,1.6743,0.0255,-9125,-151,-2397,0.2603,0.0795,0.8214,1,0.033618,1,1
109013,0,M,Secondary,Married,House/apartment,128788.31,109033.1,2139.94,0.8466,0.0166,-13870,-6626,-185,0.5788,0.8419,0.5195,6,0.056055,1,1
109014,0,F,Secondary,Married,House/apartment,335816.52,988203.53,19251.07,2.9427,0.0573,-17155,-217,-3978,0.1674,0.3352,0.9203,0,0.076962,1,1
109015,0,F,Higher education,Widow,House/apartment,93856.33,319925.42,3692.61,3.4087,0.0393,-21900,-2302,-518,0.6489,0.6307,0.0512,2,0.030969,1,1
109016,0,F,Secondary,Married,House/apartment,833997.02,2000000.0,75634.22,2.3981,0.0907,-12775,-557,-3964,0.5722,0.6979,0.8041,3,0.001936,1,0
109017,0,M,Secondary,Separated,House/apartment,444380.2,435047.95,5523.04,0.979,0.0124,-11315,-6460,-1071,0.3433,0.1995,0.02,2,0.024891,1,0
109018,0,F,Higher education,Single,House/apartment,183493.92,469489.31,12462.43,2.5586,0.0679,-18615,-1294,-5745,0.2694,0.4753,0.6229,2,0.000446,0,1
109019,0,M,Secondary,Married,House/apartment,182873.8,438184.16,5507.62,2.3961,0.0301,-16425,-667,-5090,0.8975,0.474,0.2789,1,0.053411,1,1
109020,0,M,Secondary,Married,House/apartment,193895.97,448394.02,7581.14,2.3125,0.0391,-15695,-677,-1113,0.4223,0.5456,0.4611,3,0.023827,1,1
109021,0,F,Higher education,Married,House/apartment,296448.46,1596996.64,31950.92,5.3871,0.1078,-9490,-1041,-5706,0.6083,0.673,0.9214,3,0.035828,0,1
109022,0,F,Secondary,Married,House/apartment,265872.46,663178.4,14900.79,2.4943,0.056,-19710,-27,-3939,0.6873,0.4551,0.4099,1,0.1,1,1
109023,1,F,Secondary,Civil marriage,House/apartment,190650.72,763642.04,12972.16,4.0055,0.068,-7665,-786,-2279,0.8331,0.0032,0.1989,4,0.00623,1,0
109024,1,M,Secondary,Civil marriage,Rented apartment,253866.18,1358857.17,18106.92,5.3527,0.0713,-16425,-379,-5291,0.6708,0.3062,0.2476,0,0.023622,1,1
109025,0,F,Secondary,Separated,House/apartment,84352.97,44385.4,695.43,0.5262,0.0082,-20440,-7629,-814,0.8077,0.9905,0.6538,2,0.001264,1,1
109026,0,F,Secondary,Married,Rented apartment,103328.56,473047.72,6753.42,4.5781,0.0654,-16060,-722,-4523,0.3518,0.3579,0.7299,0,0.055537,1,0
109027,0,F,Higher education,Married,House/apartment,337911.45,1378354.81,15090.28,4.079,0.0447,-14600,-342,-3912,0.1558,0.7081,0.2585,4,0.003867,1,1
109028,0,F,Secondary,Civil marriage,House/apartment,30000.0,165166.32,2402.33,5.5055,0.0801,-11315,-6684,-1901,0.4633,0.7996,0.5868,2,0.016821,1,0
109029,0,F,Secondary,Married,House/apartment,224331.62,673046.08,10154.54,3.0002,0.0453,-13140,-206,-1671,0.754,0.5161,0.2455,2,0.011905,1,1
109030,1,F,Secondary,Married,House/apartment,166967.94,962334.53,18847.77,5.7636,0.1129,-24455,-2186,-5348,0.54,0.1039,0.6808,1,0.000634,0,0
109031,0,M,Secondary,Married,House/apartment,30000.0,91750.49,1937.8,3.0583,0.0646,-13140,-197,-4203,0.5894,0.9419,0.5815,3,0.000305,1,1
109032,0,M,Secondary,Civil marriage,House/apartment,80994.23,69654.4,1121.73,0.86,0.0138,-17520,-20,-5155,0.5188,0.3394,0.1615,5,0.008181,1,1
109033,0,M,Secondary,Married,House/apartment,195406.11,922069.99,36934.26,4.7187,0.189,-12045,-2735,-2284,0.1222,0.579,0.7189,0,0.003028,1,0
109034,0,M,Higher education,Separated,House/apartment,193322.66,121703.28,1858.58,0.6295,0.0096,-14235,-80,-3464,0.3772,0.2088,0.051,1,0.046456,1,1
109035,0,M,Secondary,Married,House/apartment,176170.33,1024359.1,21339.02,5.8146,0.1211,-9125,-989,-412,0.6106,0.9519,0.9091,1,0.05463,1,0
109036,0,F,Lower secondary,Married,House/apartment,30000.0,15091.73,189.02,0.5031,0.0063,-15330,-2351,-3455,0.3728,0.5973,0.3432,3,0.012694,1,0
109037,1,F,Secondary,Civil marriage,House/apartment,225463.28,986551.29,29123.25,4.3757,0.1292,-14235,-2091,-2087,0.8888,0.4534,0.1936,3,0.023054,1,1
109038,0,M,Lower secondary,Widow,House/apartment,30000.0,32179.65,423.23,1.0727,0.0141,-20805,-49,-1060,0.2055,0.5797,0.3332,1,0.006484,1,1
109039,0,M,Higher education,Married,House/apartment,593778.1,1940817.58,34574.59,3.2686,0.0582,-12045,-52,-5582,0.6853,0.8454,0.126,1,0.039467,1,1
